listing_id,high,low,medium
6855211,0.131,0.491,0.378
6875727,0.082,0.762,0.156
6906874,0.051,0.761,0.188
6813452,0.428,0.281,0.291
6883442,0.026,0.852,0.122
6913538,0.062,0.166,0.772
6845731,0.033,0.764,0.203
6891152,0.125,0.519,0.356
6859835,0.019,0.855,0.126
6819523,0.3,0.224,0.476
6877492,0.013,0.918,0.069
7230747,0.003,0.789,0.208
7210602,0.011,0.886,0.103
6890802,0.022,0.822,0.156
6827542,0.0,0.997,0.003
6861649,0.1465,0.5355,0.318
6847372,0.03,0.689,0.281
6917799,0.002,0.928,0.07
6868387,0.014,0.94,0.046
7097716,0.065,0.543,0.392
6895605,0.009,0.585,0.406
6873616,0.0601,0.444,0.49589999999999995
6937228,0.007,0.969,0.024
6892627,0.017,0.9123333333333332,0.07066666666666666
6946558,0.08141666666666666,0.8535833333333334,0.065
6931862,0.071,0.276,0.653
6839049,0.024,0.732,0.244
6930118,0.029,0.792,0.179
6815773,0.2386666666666667,0.47375,0.28758333333333336
6835782,0.087,0.605,0.308
6834812,0.004,0.982,0.014
6885304,0.108,0.659,0.233
6909343,0.0,0.997,0.003
6931644,0.098,0.651,0.251
7163489,0.454,0.198,0.348
6828879,0.044,0.736,0.22
6830087,0.13825,0.559,0.30275
6827390,0.077,0.8,0.123
6822220,0.074,0.765,0.161
6820604,0.323,0.234,0.443
6945824,0.251,0.361,0.388
6888967,0.002,0.899,0.099
6857998,0.188,0.3405,0.4715
6879573,0.079,0.067,0.854
6812382,0.4523333333333333,0.3045,0.24316666666666667
6910687,0.062,0.637,0.301
6915603,0.048,0.668,0.284
6815310,0.1451666666666667,0.50675,0.3480833333333333
6836765,0.014,0.839,0.147
7232665,0.046,0.705,0.249
6941794,0.105,0.33,0.565
6938438,0.204,0.37,0.426
6929700,0.008,0.902,0.09
6899351,0.032,0.7818333333333334,0.18616666666666665
6844122,0.801,0.097,0.102
6821030,0.064,0.163,0.773
6842264,0.008,0.8276666666666668,0.1643333333333333
6915819,0.019,0.866,0.115
7163579,0.001,0.996,0.003
6821200,0.010333333333333332,0.8076666666666666,0.182
6926141,0.13866666666666666,0.5028333333333334,0.3585
6897395,0.142,0.436,0.422
6833968,0.088,0.67,0.242
6879608,0.01,0.944,0.046
6889034,0.028,0.723,0.249
6854940,0.033,0.744,0.223
6897407,0.022,0.891,0.087
6922730,0.032,0.805,0.163
6825207,0.064,0.284,0.652
6855638,0.02,0.603,0.377
6907596,0.238,0.334,0.428
6885600,0.004,0.9565,0.0395
6909363,0.009,0.926,0.065
6914188,0.008,0.9286,0.0634
7165648,0.005,0.947,0.048
6918775,0.06,0.6975,0.2425
6944847,0.032,0.7116666666666667,0.2563333333333333
6813231,0.011,0.768,0.221
6943314,0.012,0.82,0.168
6919523,0.046,0.643,0.311
7110440,0.053,0.746,0.201
6816416,0.009,0.594,0.397
6871087,0.011,0.894,0.095
6860128,0.055,0.855,0.09
6914753,0.0,0.999,0.001
6834108,0.30066666666666664,0.2930952380952381,0.40623809523809523
6882355,0.012,0.22,0.768
6854790,0.015,0.942,0.043
6880192,0.086,0.744,0.17
6866771,0.005,0.887,0.108
6920034,0.002,0.774,0.224
6870113,0.012,0.938,0.05
6873446,0.358,0.301,0.341
6937919,0.077,0.516,0.407
6864333,0.057,0.7396666666666667,0.2033333333333333
6906081,0.036,0.577,0.387
6903237,0.01,0.735,0.255
6916245,0.011,0.923,0.066
7120704,0.05,0.751,0.199
6850245,0.133,0.142,0.725
6902806,0.003,0.973,0.024
6916313,0.086,0.843,0.071
6813248,0.529,0.21,0.261
6910107,0.011,0.88,0.109
6930482,0.029,0.667,0.304
6850047,0.018,0.724,0.258
6875271,0.009,0.8779,0.11309999999999999
6941009,0.041,0.792,0.167
6822026,0.07,0.7754166666666668,0.15458333333333332
6844688,0.13,0.564,0.306
6909807,0.028,0.775,0.197
6938608,0.093,0.673,0.234
6928631,0.062,0.48625,0.45175
7166356,0.003,0.992,0.005
6878886,0.239,0.576,0.185
6893954,0.07,0.762,0.168
6908540,0.047,0.7356666666666666,0.21733333333333332
6829588,0.004,0.799,0.197
6812174,0.001,0.953,0.046
6935550,0.012,0.727,0.261
6868441,0.041,0.687,0.272
7123316,0.037,0.2,0.763
6927908,0.059,0.739,0.202
6934715,0.01,0.953,0.037
6868770,0.10533333333333333,0.5136666666666667,0.381
6907242,0.477,0.189,0.334
6947817,0.091,0.565,0.344
6856599,0.001,0.945,0.054
6840146,0.044,0.609,0.347
6844280,0.065,0.7395,0.1955
6854997,0.049,0.794,0.157
6920658,0.154,0.3065,0.5395
6873453,0.092,0.356,0.552
6889130,0.009,0.838,0.153
6833830,0.022,0.854,0.124
6934285,0.038,0.866,0.096
6835606,0.043,0.75,0.207
6820320,0.056,0.149,0.795
6897514,0.057,0.4964166666666667,0.44658333333333333
6910549,0.083,0.716,0.201
6813855,0.039,0.579,0.382
7123636,0.006,0.851,0.143
6944405,0.009,0.947,0.044
6864811,0.064,0.659,0.277
6879272,0.2645,0.5075,0.228
6913698,0.054,0.787,0.159
6900865,0.076,0.621,0.303
6819936,0.059,0.6075,0.3335
6925130,0.021,0.679,0.3
6840110,0.062,0.629,0.309
6931607,0.143,0.283,0.574
6938205,0.039,0.629,0.332
6905242,0.033,0.707,0.26
6898772,0.119,0.5660833333333333,0.3149166666666666
6931012,0.149,0.3825,0.4685
6947538,0.251,0.246,0.503
6899304,0.01,0.926,0.064
6947774,0.123,0.152,0.725
6903415,0.0355,0.882,0.0825
6927073,0.006,0.952,0.042
6886874,0.158,0.369,0.473
6896493,0.409,0.264,0.327
6914284,0.114,0.627,0.259
6870767,0.013,0.965,0.022
7129800,0.02,0.885,0.095
6883289,0.176,0.35,0.474
6912760,0.184,0.216,0.6
6872563,0.019,0.748,0.233
6928718,0.008,0.929,0.063
6850410,0.002,0.978,0.02
6945174,0.033,0.75,0.217
6935282,0.002,0.939,0.059
6845542,0.18133333333333332,0.5196666666666667,0.299
6816169,0.128,0.57,0.302
6931827,0.007,0.8335,0.1595
6856887,0.08,0.663,0.257
7162972,0.063,0.818,0.119
6875490,0.001,0.899,0.1
6925705,0.064,0.736,0.2
6873443,0.008,0.8185,0.1735
6859215,0.007,0.838,0.155
6925653,0.015,0.91,0.075
6826185,0.204,0.35,0.446
6906465,0.037,0.837,0.126
6895506,0.045,0.822,0.133
6920520,0.064,0.4483333333333333,0.4876666666666667
6890532,0.005,0.923,0.072
6817377,0.108,0.528,0.364
6909605,0.0,0.982,0.018
6932000,0.005,0.9765,0.0185
6849009,0.059,0.572,0.369
6833219,0.156,0.607,0.237
6862229,0.032,0.87,0.098
6869587,0.004,0.979,0.017
7131749,0.002,0.828,0.17
6845120,0.2,0.457,0.343
6933954,0.05,0.603,0.347
6916179,0.271,0.451,0.278
6925342,0.067,0.6155999999999999,0.3173999999999999
6939018,0.008,0.83,0.162
6815248,0.043,0.7378333333333332,0.21916666666666668
6885439,0.019,0.869,0.112
6918706,0.006,0.593,0.401
6863966,0.066,0.6693333333333333,0.26466666666666666
6828805,0.13,0.4155,0.4545
6942476,0.044,0.713,0.243
6902434,0.225,0.262,0.513
7100167,0.4827142857142858,0.022,0.49528571428571416
6847210,0.043,0.83,0.127
6878288,0.372,0.408,0.22
6873213,0.0,0.994,0.006
6938072,0.108,0.488,0.404
6831529,0.04066666666666666,0.7913333333333332,0.168
6847115,0.053,0.835,0.112
6843228,0.013,0.9,0.087
6906687,0.238,0.396,0.366
6896686,0.113,0.57,0.317
6922782,0.023,0.756,0.221
7198881,0.004,0.71,0.286
6883599,0.17,0.613,0.217
6833887,0.112,0.489,0.399
6902058,0.003,0.948,0.049
6870478,0.029,0.86,0.111
6877821,0.001,0.995,0.004
6813729,0.006,0.891,0.103
6820209,0.066,0.707,0.227
7163677,0.001,0.994,0.005
6881292,0.035,0.697,0.268
6885099,0.008,0.929,0.063
6856541,0.09,0.577,0.333
6919262,0.022,0.659,0.319
6874207,0.001,0.969,0.03
7183463,0.111,0.44,0.449
6918203,0.248,0.361,0.391
6948398,0.056,0.489,0.455
6848417,0.012,0.592,0.396
6930072,0.077,0.7411666666666666,0.18183333333333335
6932866,0.047,0.406,0.547
6851290,0.086,0.514,0.4
6844433,0.027,0.665,0.308
6908332,0.1,0.561,0.339
6839420,0.026,0.897,0.077
6869188,0.087,0.647,0.266
6819667,0.038,0.5959416666666666,0.3660583333333334
6870006,0.141,0.406,0.453
6931791,0.014,0.85,0.136
7143030,0.025,0.743,0.232
6943808,0.05,0.667,0.283
6862373,0.066,0.517,0.417
6927069,0.478,0.304,0.218
7114025,0.0,0.986,0.014
6874295,0.007,0.98,0.013
6922559,0.021,0.759,0.22
6936952,0.083,0.543,0.374
6893612,0.077,0.676,0.247
6816510,0.186,0.519,0.295
6856295,0.018,0.832,0.15
6892488,0.007,0.783,0.21
6836886,0.088,0.5819666666666667,0.3300333333333333
6901162,0.175,0.306,0.519
7160238,0.063,0.478,0.459
6857167,0.436,0.1775,0.3865
6922064,0.075,0.5931000000000001,0.3319
6847006,0.0,0.992,0.008
6837143,0.22641666666666665,0.44789999999999996,0.3256833333333333
6931486,0.482,0.24,0.278
6932672,0.524,0.194,0.282
6888743,0.002,0.94,0.058
7095483,0.186,0.568,0.246
7188650,0.02,0.834,0.146
6938586,0.023399999999999997,0.8526,0.124
6858114,0.135,0.5275833333333334,0.3374166666666667
6826822,0.033,0.401,0.566
6854748,0.22,0.373,0.407
6818666,0.0255,0.7821666666666667,0.19233333333333336
6925725,0.216,0.6176666666666667,0.1663333333333333
7173167,0.223,0.19,0.587
6841653,0.007,0.929,0.064
6836517,0.017,0.903,0.08
6861534,0.18,0.2515,0.5685
6873231,0.176,0.718,0.106
6868688,0.034,0.683,0.283
6943655,0.081,0.584,0.335
6940137,0.35,0.288,0.362
7192625,0.17925,0.2253333333333333,0.5954166666666666
6923557,0.006,0.9281666666666667,0.06583333333333333
6883750,0.001,0.919,0.08
6941176,0.019,0.74,0.241
6886872,0.0665,0.768,0.1655
6895940,0.002,0.96,0.038
6835177,0.021,0.844,0.135
6885950,0.003,0.935,0.062
6830153,0.093,0.583,0.324
6901145,0.022,0.805,0.173
6906277,0.781,0.079,0.14
6917910,0.049,0.679,0.272
6866618,0.003,0.989,0.008
6881539,0.028,0.832,0.14
6815168,0.038,0.391,0.571
6827255,0.093,0.474,0.433
6824205,0.102,0.558,0.34
6883105,0.024,0.939,0.037
6855306,0.017,0.825,0.158
6838009,0.2265,0.2615,0.512
6872813,0.049,0.6755,0.2755
6945631,0.162,0.568,0.27
6857039,0.0,0.984,0.016
6912115,0.021,0.825,0.154
6860317,0.0,0.9996666666666667,0.0003333333333333333
6933426,0.002,0.909,0.089
6854300,0.005,0.9560000000000001,0.039
6861347,0.101,0.4782166666666666,0.4207833333333333
6851904,0.588,0.17825,0.23375
7339909,0.004,0.92675,0.06925
6850648,0.088,0.789,0.123
6919964,0.014,0.9336666666666666,0.05233333333333333
7188201,0.014,0.783,0.203
6830830,0.152,0.22,0.628
6857035,0.011,0.7763333333333332,0.21266666666666667
6845466,0.036,0.377,0.587
6875334,0.06,0.8,0.14
7105783,0.28,0.407,0.313
6945518,0.085,0.44,0.475
6823696,0.015,0.829,0.156
6894943,0.029,0.731,0.24
6904613,0.023,0.838,0.139
6814215,0.001,0.9543333333333334,0.04466666666666667
7149594,0.0,0.964,0.036
7212292,0.0145,0.884,0.1015
6831010,0.413,0.3498333333333334,0.23716666666666666
6928108,0.219,0.361,0.42
6906674,0.023,0.804,0.173
6897967,0.005,0.957,0.038
6842183,0.004,0.935,0.061
6889319,0.121,0.643,0.236
7092537,0.037,0.6275,0.3355
7158804,0.487,0.249,0.264
7167692,0.16999166666666662,0.5650083333333333,0.265
7193133,0.284,0.4782333333333333,0.23776666666666665
7143258,0.056,0.775,0.169
7178901,0.091,0.572,0.337
7113149,0.068,0.758,0.174
7186455,0.027,0.907,0.066
7145758,0.001,0.917,0.082
7173649,0.016,0.726,0.258
7219288,0.223,0.199,0.578
7116078,0.147,0.6460833333333333,0.20691666666666667
7093451,0.006,0.96,0.034
7178615,0.001,0.971,0.028
7121438,0.221,0.454,0.325
7137501,0.207,0.635,0.158
7232265,0.272,0.39475,0.33325
7106467,0.061,0.671,0.268
7155199,0.13,0.305,0.565
7215704,0.531,0.292,0.177
7161423,0.147,0.442,0.411
7107686,0.011,0.863,0.126
7125796,0.145,0.368,0.487
7101190,0.002,0.976,0.022
7094323,0.044,0.673,0.283
7226391,0.015,0.798,0.187
7190326,0.046,0.7479666666666667,0.20603333333333332
7233546,0.049,0.34,0.611
7135126,0.013,0.944,0.043
7180647,0.102,0.645,0.253
7189619,0.15,0.6696333333333333,0.18036666666666665
7185055,0.045,0.75,0.205
7217035,0.007,0.891,0.102
7226040,0.151,0.533,0.316
7128507,0.0,0.99,0.01
7195914,0.007,0.915,0.078
7220534,0.102,0.614,0.284
7150498,0.0,0.987,0.013
7134126,0.076,0.616,0.308
7154319,0.073,0.773,0.154
7108366,0.051,0.791,0.158
7146015,0.08,0.51925,0.40075
7106753,0.521,0.15,0.329
7232909,0.344,0.219,0.437
7104897,0.029,0.905,0.066
7136383,0.104,0.7228333333333332,0.1731666666666667
7229549,0.115,0.711,0.174
7135730,0.005,0.951,0.044
7201139,0.091,0.481,0.428
7230530,0.013,0.776,0.211
7223541,0.009,0.75,0.241
7193927,0.008,0.931,0.061
7151893,0.092,0.719,0.189
7114056,0.681,0.11,0.209
7161687,0.062,0.7510833333333332,0.18691666666666668
7228941,0.005,0.971,0.024
7179636,0.25609999999999994,0.24106666666666665,0.5028333333333334
7104321,0.099,0.5315,0.3695
7156038,0.03,0.7853333333333332,0.18466666666666667
7119771,0.036,0.395,0.569
7110786,0.10466666666666667,0.274,0.6213333333333333
7162122,0.024333333333333335,0.9036666666666667,0.072
7097567,0.308,0.4385,0.2535
7129052,0.052,0.7736666666666666,0.1743333333333333
7170314,0.117,0.285,0.598
7110507,0.213,0.103,0.684
7216332,0.06,0.336,0.604
7201503,0.061,0.611,0.328
7197318,0.306,0.429,0.265
7156633,0.011,0.794,0.195
7145272,0.007,0.936,0.057
7105850,0.124,0.618,0.258
7143024,0.432,0.183,0.385
7148278,0.035,0.355,0.61
7095147,0.049,0.528,0.423
7160205,0.177,0.556,0.267
7226116,0.011,0.786,0.203
7131230,0.003,0.9430000000000001,0.05399999999999999
7223020,0.009,0.961,0.03
7208877,0.209,0.32,0.471
7099964,0.0988,0.415,0.48619999999999997
7094388,0.118,0.726,0.156
7165538,0.11,0.671,0.219
7229829,0.011,0.754,0.235
7225528,0.001,0.996,0.003
7111648,0.406,0.259,0.335
7195388,0.005,0.874,0.121
7206306,0.017,0.7686666666666666,0.21433333333333335
7093503,0.2655,0.1425,0.592
7130121,0.002,0.94525,0.05275
7135879,0.003,0.986,0.011
7225098,0.005,0.915,0.08
7198381,0.005,0.893,0.102
7250249,0.076,0.445,0.479
7130141,0.034,0.856,0.11
7229539,0.022,0.781,0.197
7108411,0.058,0.8846333333333333,0.05736666666666667
7165862,0.005,0.959,0.036
7114903,0.044,0.7786666666666666,0.17733333333333334
7118260,0.02,0.766,0.214
7222282,0.017,0.82,0.163
7100328,0.165,0.662,0.173
7104570,0.045,0.76,0.195
7187579,0.004,0.99,0.006
7109934,0.138,0.394,0.468
7156960,0.129,0.522,0.349
7095429,0.053,0.79,0.157
7166716,0.001,0.992,0.007
7115418,0.04833333333333333,0.5751833333333334,0.37648333333333334
7092942,0.048,0.733,0.219
7160112,0.007,0.464,0.529
7215912,0.001,0.986,0.013
7226721,0.034,0.901,0.065
7184663,0.014,0.862,0.124
7147733,0.202,0.136,0.662
7165692,0.034,0.59,0.376
7160564,0.003,0.866,0.131
7106677,0.076,0.7661666666666667,0.15783333333333335
7221203,0.076,0.746,0.178
7210862,0.012,0.866,0.122
7204876,0.06,0.736,0.204
7119665,0.009,0.586,0.405
7203460,0.004,0.95,0.046
7113761,0.088,0.5938333333333333,0.3181666666666667
7150284,0.005,0.893,0.102
7101431,0.05,0.854,0.096
7124122,0.046,0.548,0.406
7092959,0.08633333333333333,0.329,0.5846666666666667
7146858,0.135,0.761,0.104
7190477,0.016300000000000002,0.7877000000000001,0.196
7156648,0.284,0.42,0.296
7159557,0.023,0.7588333333333334,0.21816666666666665
7115070,0.227,0.181,0.592
7233370,0.032,0.785,0.183
7121492,0.008,0.793,0.199
7153345,0.007,0.8,0.193
7158605,0.061,0.59,0.349
7177473,0.03,0.508,0.462
7190674,0.001,0.916,0.083
7105345,0.098,0.354,0.548
7198643,0.149,0.509,0.342
7200513,0.083,0.598,0.319
7131595,0.009,0.833,0.158
7134861,0.128,0.278,0.594
7207389,0.077,0.707,0.216
7124928,0.11083333333333333,0.2805,0.6086666666666667
7098921,0.153,0.5734,0.2736
7151311,0.024,0.913,0.063
7126103,0.227,0.42766666666666664,0.3453333333333334
7135834,0.052,0.494,0.454
7152300,0.1,0.567,0.333
7190716,0.22823333333333332,0.439,0.33276666666666666
7165225,0.04,0.782,0.178
7208881,0.001,0.987,0.012
7181876,0.049,0.765,0.186
7228932,0.065,0.489,0.446
7224760,0.054,0.703,0.243
7134987,0.001,0.996,0.003
7164502,0.04,0.669,0.291
7103948,0.008,0.944,0.048
7155090,0.024,0.856,0.12
7103543,0.108,0.649,0.243
7097820,0.056,0.717,0.227
7143223,0.003,0.9753333333333333,0.021666666666666664
7213899,0.295,0.404,0.301
7103814,0.059,0.69,0.251
7133618,0.001,0.989,0.01
7214149,0.033,0.356,0.611
7128540,0.125,0.623,0.252
7193691,0.009,0.894,0.097
7111714,0.044,0.689,0.267
7231904,0.327,0.213,0.46
7155042,0.0,0.979,0.021
7104685,0.087,0.564,0.349
7155564,0.015,0.789,0.196
7211057,0.008,0.86,0.132
7131148,0.0525,0.6098333333333332,0.3376666666666666
7098328,0.039,0.727,0.234
7230875,0.025,0.644,0.331
7123466,0.073,0.652,0.275
7202228,0.033,0.483,0.484
7147975,0.049,0.0606,0.8904
7192481,0.044,0.7846333333333333,0.17136666666666667
7172008,0.0,0.985,0.015
7180309,0.23,0.294,0.476
7180539,0.002,0.928,0.07
7094427,0.075,0.568,0.357
7127057,0.17,0.157,0.673
7140003,0.0,0.988,0.012
7220737,0.077,0.443,0.48
7122855,0.033,0.8517666666666669,0.11523333333333335
7138573,0.001,0.996,0.003
7211122,0.032,0.759,0.209
7107141,0.068,0.522,0.41
7155941,0.022,0.838,0.14
7092442,0.013,0.871,0.116
7189595,0.002,0.95,0.048
7108430,0.026,0.702,0.272
7091419,0.10779999999999999,0.511,0.3812
7195026,0.0,0.98,0.02
7171918,0.001,0.942,0.057
7176289,0.074,0.5756666666666667,0.35033333333333333
7144972,0.054,0.705,0.241
7100976,0.054,0.839,0.107
7128336,0.018,0.865,0.117
7213717,0.307,0.132,0.561
7213632,0.041,0.828,0.131
7231314,0.013,0.965,0.022
7126195,0.65,0.047,0.303
7157942,0.033,0.817,0.15
7205735,0.04,0.823,0.137
7209319,0.001,0.988,0.011
7125470,0.018,0.893,0.089
7116239,0.214,0.654,0.132
7159311,0.004,0.989,0.007
7112936,0.041,0.666,0.293
7124228,0.079,0.521,0.4
7107442,0.002,0.979,0.019
7149829,0.003,0.95,0.047
7130418,0.025,0.808,0.167
7196950,0.025,0.747,0.228
7115928,0.041,0.669,0.29
7112643,0.001,0.98,0.019
7174511,0.021,0.889,0.09
7121105,0.044,0.773,0.183
7102503,0.4305833333333333,0.3750833333333334,0.1943333333333333
7184497,0.013,0.88,0.107
7093643,0.051,0.271,0.678
7149681,0.004,0.995,0.001
7105318,0.011,0.909,0.08
7185449,0.009,0.959,0.032
7192998,0.093,0.643,0.264
7163093,0.0685,0.838,0.0935
7107259,0.001,0.9625,0.0365
7115072,0.162,0.238,0.6
7097714,0.1285,0.4865,0.385
7216223,0.0721,0.605,0.32289999999999996
7206092,0.035,0.751,0.214
7213650,0.007,0.876,0.117
7092313,0.359,0.447,0.194
7128543,0.004,0.978,0.018
7165022,0.06233333333333334,0.622,0.31566666666666665
7133941,0.03,0.778,0.192
7112637,0.0,0.947,0.053
7163519,0.004,0.95,0.046
7193679,0.052,0.618,0.33
7135180,0.29,0.055,0.655
7219474,0.003,0.948,0.049
7192960,0.004,0.914,0.082
7088188,0.122,0.3008333333333334,0.5771666666666667
7138932,0.0,0.989,0.011
7183554,0.043,0.397,0.56
7187366,0.0,0.998,0.002
7228522,0.023,0.8635,0.1135
7189603,0.195,0.492,0.313
7165602,0.039,0.712,0.249
7166575,0.013,0.977,0.01
7151938,0.024,0.916,0.06
7193823,0.066,0.565,0.369
7224166,0.035,0.854,0.111
7193310,0.035,0.372,0.593
7213404,0.0,0.923,0.077
7224305,0.148,0.398,0.454
7164671,0.001,0.98,0.019
7229974,0.01,0.878,0.112
7161082,0.087,0.697,0.216
7113713,0.001,0.9276666666666666,0.07133333333333333
7103440,0.048,0.6207500000000001,0.33125000000000004
7183113,0.017,0.927,0.056
7140722,0.002,0.994,0.004
7214333,0.008,0.965,0.027
7130276,0.069,0.598,0.333
7210334,0.303,0.4164,0.2806
7169973,0.037,0.834,0.129
7169968,0.019,0.554,0.427
7141241,0.155,0.35333333333333333,0.4916666666666667
7174501,0.01,0.943,0.047
7145795,0.093,0.309,0.598
7118140,0.03,0.812,0.158
7220009,0.022,0.742,0.236
7138046,0.022,0.789,0.189
7210489,0.075,0.615,0.31
7088874,0.024,0.7818166666666666,0.19418333333333335
7110041,0.024,0.7811666666666668,0.1948333333333333
7157426,0.026,0.784,0.19
7129003,0.017,0.903,0.08
7203077,0.0,0.998,0.002
7191707,0.258,0.4495,0.2925
7207856,0.038,0.84,0.122
7232983,0.077,0.594,0.329
7138867,0.0,0.988,0.012
7160267,0.018,0.833,0.149
7139595,0.03,0.144,0.826
7192056,0.017,0.446,0.537
7093515,0.105,0.476,0.419
7161088,0.439,0.136,0.425
7214324,0.009,0.866,0.125
7185077,0.124,0.589,0.287
7179031,0.045,0.625,0.33
7098128,0.07,0.696,0.234
7122441,0.081,0.722,0.197
7111904,0.009,0.93,0.061
7116810,0.081,0.535,0.384
7101680,0.3006666666666667,0.179,0.5203333333333332
7153934,0.033,0.659,0.308
7182840,0.208,0.4203333333333334,0.3716666666666667
7151844,0.04,0.844,0.116
7203273,0.081,0.385,0.534
7150442,0.002,0.916,0.082
7180558,0.104,0.706,0.19
7091455,0.361,0.25266666666666665,0.3863333333333333
7102382,0.382,0.4,0.218
7107668,0.004,0.838,0.158
7165678,0.033,0.777,0.19
7110869,0.02,0.7673333333333334,0.21266666666666667
7131257,0.022,0.814,0.164
7202753,0.065,0.843,0.092
7205346,0.006549999999999999,0.98245,0.011
7177772,0.078,0.21033333333333334,0.7116666666666667
7194859,0.12,0.523,0.357
7127376,0.108,0.5154,0.37660000000000005
7178881,0.71,0.211,0.079
7224665,0.154,0.365,0.481
7158789,0.433,0.139,0.428
7097608,0.043,0.444,0.513
7140141,0.456,0.199,0.345
7099302,0.07275,0.558,0.36925
7113061,0.103,0.386,0.511
7135823,0.015,0.94025,0.04475
7124701,0.031,0.432,0.537
7098405,0.143,0.437,0.42
7170178,0.1375833333333333,0.6379166666666667,0.2245
7176956,0.135,0.21516666666666667,0.6498333333333333
7231705,0.076,0.421,0.503
7113664,0.031,0.861,0.108
7140000,0.293,0.245,0.462
7192659,0.487,0.1975,0.3155
7198009,0.004,0.901,0.095
7223563,0.011,0.747,0.242
7211452,0.067,0.565,0.368
7204259,0.001,0.965,0.034
7203083,0.001,0.996,0.003
7125758,0.12425,0.477,0.39874999999999994
7091764,0.191,0.17366666666666666,0.6353333333333334
7222883,0.001,0.994,0.005
7123523,0.003,0.975,0.022
7163415,0.027,0.919,0.054
7121388,0.066,0.814,0.12
7167142,0.031,0.832,0.137
7159734,0.259,0.366,0.375
7095584,0.004,0.933,0.063
7094808,0.209,0.497,0.294
7107723,0.129,0.538,0.333
7140333,0.08,0.423,0.497
7120638,0.0315,0.818,0.1505
7154206,0.034,0.7,0.266
7171586,0.342,0.349,0.309
7152055,0.008,0.981,0.011
7169283,0.008,0.82,0.172
7136421,0.035,0.83,0.135
7110734,0.05,0.637,0.313
7091994,0.098,0.394,0.508
7203782,0.034,0.608,0.358
7204606,0.1282785714285714,0.49815000000000004,0.37357142857142855
7118247,0.001,0.952,0.047
7102127,0.03,0.6445,0.3255
7151172,0.294,0.314,0.392
7092841,0.163,0.438,0.399
7096624,0.156,0.486,0.358
7153051,0.336,0.242,0.422
7114618,0.003,0.975,0.022
7183901,0.005,0.918,0.077
7101779,0.03,0.748,0.222
7190103,0.119,0.706,0.175
7133965,0.101,0.534,0.365
7185699,0.106,0.744,0.15
7215475,0.023,0.938,0.039
7204401,0.01575,0.73,0.25425
7210671,0.017,0.865,0.118
7121780,0.016,0.9,0.084
7165578,0.058,0.6523333333333333,0.28966666666666663
7163057,0.075,0.8308333333333334,0.09416666666666668
7188174,0.011,0.868,0.121
7129268,0.036,0.864,0.1
7163399,0.005,0.932,0.063
7191861,0.005,0.919,0.076
7147146,0.086,0.58,0.334
7179681,0.012,0.872,0.116
7177607,0.069,0.6482500000000001,0.28275
7143434,0.011,0.7569833333333332,0.23201666666666668
7136495,0.024,0.707,0.269
7088638,0.001,0.9577833333333334,0.04121666666666666
7102696,0.019,0.798,0.183
7194370,0.3716428571428571,0.281,0.34735714285714286
7171950,0.001,0.994,0.005
7112997,0.04,0.831,0.129
